,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,EMA_200,EMA_50,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,cross,result
27447,27447,1672648800,1.06939,1.06976,1.06923,1.06926,1909,5,286350000,1.06905,1.06943,1.06943,1.06905,43.94275,39.86178,-3.81e-05,-3.78e-05,14.63046,5.18841,28.74396,47.50561,0.44459,56.59748,-0.02057,69.81472,78.82535,0,2,win
27484,27484,1672659900,1.06816,1.06823,1.06769,1.06783,2124,15,318600000,1.06875,1.06841,1.06841,1.06875,45.60794,-45.997,-3.18e-05,-2.65e-05,11.38617,23.91943,18.64651,35.38958,0.36162,40.41836,-0.08889,17.4875,31.98374,1,2,loss
27495,27495,1672663200,1.068,1.06805,1.0674,1.06763,2149,15,322350000,1.06868,1.06828,1.06828,1.06868,43.12775,-136.82182,-5.19e-05,-3.29e-05,14.81363,27.70885,25.23727,36.04183,0.13524,40.38072,-0.04962,27.59922,45.68302,1,2,loss
27516,27516,1672669500,1.06824,1.06837,1.06808,1.06834,2101,16,315150000,1.06861,1.0683,1.0683,1.06861,51.53228,6.72976,5.87e-05,5.92e-05,16.36815,27.18491,17.54796,48.92452,0.5499,53.87243,0.01872,22.16969,47.72862,0,2,win
27519,27519,1672670400,1.06843,1.06863,1.06817,1.06831,2044,15,306600000,1.0686,1.06831,1.06831,1.0686,49.93155,50.53514,6.15e-05,6.39e-05,18.64041,24.6297,15.15892,63.64376,0.45978,50.9993,-0.00936,52.20197,51.608,0,2,win
27532,27532,1672674300,1.06831,1.06832,1.0676,1.06802,2064,15,309600000,1.06856,1.06829,1.06829,1.06856,41.92522,-200.74436,-1.44e-05,3.8e-06,8.01105,23.66416,24.90101,54.60857,0.02358,54.73047,-0.04118,40.03597,52.23762,1,2,win
27562,27562,1672683300,1.06681,1.06685,1.06582,1.06594,2448,8,367200000,1.06819,1.06735,1.06735,1.06819,32.54442,-90.97579,-0.0004285,-0.0004182,14.49624,21.30155,47.8258,36.699,0.23382,39.92477,-0.10215,79.36132,75.45491,1,2,loss
27587,27587,1672690800,1.06533,1.06542,1.06524,1.06534,2014,15,302100000,1.06763,1.06631,1.06631,1.06763,33.11031,-133.56298,-0.0001977,-0.0001869,7.79706,17.61971,34.42635,42.71326,0.18014,48.92065,-0.05535,2.85535,13.44488,1,2,loss
27625,27625,1672702200,1.0663,1.0663,1.06597,1.06619,261,87,39150000,1.06704,1.06602,1.06602,1.06704,51.60778,-6.49302,0.0002471,0.0002562,19.22037,17.35085,54.34036,29.1019,0.49804,52.62416,0.00375,7.43289,14.26133,1,2,loss
27646,27646,1672708500,1.0663,1.06642,1.06492,1.06509,2732,19,409800000,1.06693,1.06628,1.06628,1.06693,36.17921,-217.12471,7.81e-05,0.000155,21.51736,36.11431,21.40273,39.06495,-0.09359,47.9762,-0.13034,33.33333,66.50257,1,2,loss
27660,27660,1672712700,1.06691,1.06691,1.06661,1.0668,2334,13,350100000,1.06695,1.06662,1.06662,1.06695,49.3056,-19.5582,0.0001999,0.000228,17.23925,26.99722,26.91624,64.42679,0.45644,51.58046,0.04314,45.26928,53.95026,0,2,loss
27702,27702,1672725300,1.06745,1.06746,1.06704,1.06718,2646,13,396900000,1.06688,1.06684,1.06684,1.06688,53.30926,10.11378,0.0002336,0.0002432,14.27799,18.22295,32.87049,57.20888,0.49277,58.11061,-0.03747,28.59993,39.02397,1,2,loss
27712,27712,1672728300,1.0677,1.06774,1.06739,1.0675,2559,13,383850000,1.06695,1.06711,1.06711,1.06695,53.33093,24.32462,0.0002264,0.0002425,20.55065,24.13547,29.12173,56.95747,0.5112,52.93452,0.0,50.18412,75.90996,0,2,win
27733,27733,1672734600,1.06625,1.06625,1.06546,1.06558,2862,5,429300000,1.06684,1.06668,1.06668,1.06684,33.79435,-182.69803,-0.000238,-0.0002115,12.61927,29.33505,25.4789,35.74098,0.2265,41.34335,-0.02439,48.02446,67.93125,1,2,win
27748,27748,1672739100,1.06536,1.0655,1.06345,1.06368,2897,6,434550000,1.06662,1.06602,1.06602,1.06662,24.98728,-240.99653,-0.0004143,-0.0003561,12.20464,22.44774,21.65162,35.88931,-0.15579,37.8208,-0.16987,52.76535,77.08879,1,2,win
27835,27835,1672765200,1.05736,1.05781,1.05698,1.0572,2950,6,442500000,1.06003,1.05607,1.05607,1.06003,56.17957,41.89363,0.000819,0.0008393,23.9342,18.17698,38.55742,42.8654,0.54496,48.953,0.14303,9.75448,34.50141,1,2,loss
27867,27867,1672774800,1.05471,1.05486,1.05447,1.05475,2814,5,422100000,1.0588,1.05559,1.05559,1.0588,42.45896,-48.39341,-0.0002507,-0.0002469,8.54317,26.65448,27.88639,43.09938,0.44355,50.30752,0.03319,34.56812,44.25007,1,2,loss
27899,27899,1672784400,1.05632,1.05632,1.05562,1.05562,2838,13,425700000,1.05793,1.05573,1.05573,1.05793,46.35269,-37.30246,0.0002322,0.0002664,20.22966,22.45715,40.82034,64.50741,0.34413,44.94468,-0.00947,21.47621,28.91936,1,2,loss
27937,27937,1672795800,1.05439,1.05444,1.05415,1.05434,2185,19,327750000,1.05696,1.05498,1.05498,1.05696,40.05908,-129.42215,-0.0001493,-0.0001411,14.09216,22.95231,21.77514,56.22447,0.3058,48.14359,-0.01043,13.74187,23.39722,1,2,loss
27970,27970,1672805700,1.05675,1.05685,1.05648,1.05661,2612,13,391800000,1.05666,1.05579,1.05579,1.05666,61.49791,75.49812,0.0003583,0.0003684,14.80043,7.09032,48.9688,71.88359,0.60933,57.53097,0.03314,46.31369,51.27822,0,2,loss
28007,28007,1672816800,1.05693,1.05696,1.05665,1.05667,2638,13,395700000,1.05669,1.05656,1.05656,1.05669,46.93566,-24.28256,0.0001172,0.0001257,15.99594,24.54724,23.75461,50.20204,0.35441,49.61285,0.00379,9.3124,41.2857,1,2,loss
28022,28022,1672821300,1.05697,1.05705,1.05642,1.05646,2685,5,402750000,1.05671,1.05671,1.05671,1.05671,41.58703,-97.02754,5.18e-05,7.62e-05,10.93922,24.48422,21.93726,57.05465,0.09067,46.54504,-0.02177,40.22073,68.27388,1,2,loss
28048,28048,1672829100,1.06092,1.06152,1.06077,1.06105,2935,7,440250000,1.05737,1.05883,1.05883,1.05737,60.09978,43.35327,0.0010852,0.0011033,21.92202,14.99001,45.88819,57.13424,0.59671,57.33753,0.14913,3.05875,16.88558,1,2,loss
28101,28101,1672845000,1.06079,1.06094,1.05972,1.05972,2897,5,434550000,1.0589,1.06062,1.06062,1.0589,40.32921,-133.73957,-0.0002239,-0.0002178,12.90047,19.97494,22.45278,42.84959,0.24828,45.682,-0.10369,59.73011,78.64117,1,2,loss
28119,28119,1672850400,1.06139,1.06158,1.06099,1.06104,2949,5,442350000,1.05927,1.06089,1.06089,1.05927,50.17379,27.96854,0.0001037,0.0001049,19.56298,17.21571,15.76088,35.63102,0.49632,43.04095,-0.03015,26.22148,29.95203,0,2,loss
28123,28123,1672851600,1.06233,1.06242,1.05915,1.05949,2951,5,442650000,1.05935,1.06096,1.06096,1.05935,38.14538,-199.71249,8.11e-05,0.0001365,25.18826,27.19304,14.90483,42.82145,-0.09673,44.15144,-0.12255,64.363,65.71755,1,2,loss
28152,28152,1672860300,1.06087,1.06109,1.06069,1.06089,2849,5,427350000,1.05963,1.06076,1.06076,1.05963,50.13949,-0.53323,0.0002312,0.0002459,10.93471,22.40636,29.7911,50.41494,0.49251,49.86583,0.01791,8.63712,31.22294,1,2,loss
28157,28157,1672861800,1.06155,1.06164,1.06101,1.06113,2864,5,429600000,1.05973,1.06089,1.06089,1.05973,50.78868,8.8874,0.0002375,0.000255,11.98207,20.43776,19.54899,35.79851,0.47071,46.61113,-0.06781,42.2563,55.91553,1,2,win
28205,28205,1672876200,1.06042,1.06044,1.06034,1.0604,2292,19,343800000,1.05993,1.06041,1.06041,1.05993,50.06227,-23.60338,4.81e-05,5.38e-05,12.68364,28.65806,23.37882,58.09267,0.46854,44.55908,-0.00754,14.54282,28.16211,0,2,loss
28248,28248,1672889100,1.06237,1.06255,1.06224,1.06226,2741,13,411150000,1.0604,1.06139,1.06139,1.0604,57.944,35.06371,0.0004777,0.0005133,15.20606,15.33676,33.1703,56.69759,0.56173,48.79493,-0.02541,4.94282,22.97368,1,2,win
28271,28271,1672896000,1.06169,1.06169,1.06123,1.06126,2657,13,398550000,1.06065,1.06152,1.06152,1.06065,42.44078,-53.44177,-4.26e-05,-3.54e-05,13.52771,21.96305,16.87821,50.06941,0.36521,42.89086,0.00094,65.20923,79.26523,0,2,loss
28288,28288,1672901100,1.06079,1.06079,1.0606,1.06065,2503,13,375450000,1.06069,1.0612,1.0612,1.06069,40.19392,-84.91588,-0.0002116,-0.0002096,8.64302,24.04533,37.54152,43.21889,0.28175,36.43777,-0.03487,74.05006,78.72238,1,2,loss
28313,28313,1672908600,1.06099,1.061,1.06055,1.06068,2706,7,405900000,1.06074,1.06106,1.06106,1.06074,42.21249,-34.93734,7.84e-05,0.0001052,9.60469,33.1207,27.78605,57.32994,0.35531,42.84546,-0.00283,19.81192,37.39927,1,2,loss
28340,28340,1672916700,1.06121,1.06144,1.06088,1.06093,2856,6,428400000,1.0608,1.06109,1.06109,1.0608,47.06227,-4.72096,0.0002205,0.0002228,19.55641,24.32471,27.65359,57.30888,0.45286,44.85832,0.02168,27.95278,58.6387,0,2,loss
28351,28351,1672920000,1.06227,1.06254,1.06173,1.06174,2854,6,428100000,1.06092,1.06142,1.06142,1.06092,50.84827,20.31385,0.0002798,0.0002901,21.12844,12.64463,27.00003,56.95654,0.45739,49.14695,0.04994,39.49437,53.04332,0,2,win
28386,28386,1672930500,1.06087,1.06089,1.05975,1.05988,2851,5,427650000,1.061,1.06116,1.06116,1.061,34.78672,-241.29435,-0.0001887,-0.0001363,16.10958,25.25443,16.7977,28.57626,0.04469,46.93292,-0.11027,20.44458,39.98318,1,2,loss
28410,28410,1672937700,1.05418,1.05436,1.0535,1.05387,2949,5,442350000,1.06,1.05797,1.05797,1.06,27.22944,-129.9934,-0.0013441,-0.0013271,2.39291,28.88987,69.77958,35.68216,0.31499,33.41053,-0.1232,53.34246,61.8856,1,2,loss
28415,28415,1672939200,1.05329,1.05397,1.05245,1.0526,2956,5,443400000,1.05968,1.05716,1.05716,1.05968,27.13692,-166.05794,-0.0013524,-0.0013289,7.5802,22.34879,60.29316,21.39802,0.26204,32.73776,-0.28609,57.38659,69.22499,1,2,loss
28421,28421,1672941000,1.05215,1.05253,1.05168,1.05172,2952,5,442800000,1.05926,1.05615,1.05615,1.05926,29.18533,-124.65169,-0.0013568,-0.0013471,3.21213,26.48857,64.36057,21.37322,0.22366,30.67206,-0.23336,61.15373,69.26453,1,2,loss
28461,28461,1672953000,1.05336,1.05357,1.05309,1.0533,2848,5,427200000,1.05715,1.05367,1.05367,1.05715,50.34674,0.85874,0.0001694,0.0001739,13.09137,20.10609,21.15992,43.01027,0.49486,40.78813,0.01424,6.21634,22.05578,1,2,loss
28463,28463,1672953600,1.05371,1.05375,1.05314,1.05317,2794,5,419100000,1.05708,1.05365,1.05365,1.05708,48.29257,-11.68348,0.0001394,0.0001676,15.14863,18.59917,17.27457,36.17675,0.41856,41.8874,-0.08349,15.50262,12.40719,1,2,win
28517,28517,1672969800,1.05205,1.05206,1.05203,1.05205,1860,19,279000000,1.05505,1.05233,1.05233,1.05505,45.83724,-55.39499,-1.3e-06,4.4e-06,8.63952,14.65691,21.88698,49.71733,0.36706,57.90451,0.01331,20.21234,31.66252,1,2,loss
28523,28523,1672971600,1.05238,1.05244,1.05199,1.05201,2254,13,338100000,1.05488,1.05228,1.05228,1.05488,46.61164,0.71492,-2.05e-05,-1.57e-05,13.68686,15.70828,29.22155,43.81678,0.31509,53.91253,-0.02281,33.91314,23.47747,0,2,loss
28535,28535,1672975200,1.05254,1.05263,1.05239,1.05258,2396,13,359400000,1.05463,1.05245,1.05245,1.05463,52.2342,16.44019,0.0001426,0.0001461,16.70868,20.18871,25.1869,62.99544,0.58414,62.05461,0.05418,32.67574,47.29477,1,2,loss
28552,28552,1672980300,1.05291,1.05295,1.05272,1.05272,2479,13,371850000,1.05434,1.05261,1.05261,1.05434,50.31109,25.80939,0.0001265,0.0001328,12.98695,17.71105,26.49498,71.01709,0.5186,43.43351,0.03516,43.60375,54.07332,0,2,loss
28562,28562,1672983300,1.05295,1.0531,1.0529,1.05299,2607,13,391050000,1.05422,1.05277,1.05277,1.05422,51.67227,-7.87312,0.0001379,0.0001525,10.80549,22.63799,23.54335,43.4847,0.47176,50.30044,0.00475,39.54603,53.77977,0,2,loss
28566,28566,1672984500,1.05338,1.05355,1.05314,1.05316,2526,13,378900000,1.05418,1.05284,1.05284,1.05418,53.65937,65.36396,0.0001432,0.0001492,16.51845,16.02366,16.86945,57.57626,0.56123,50.94552,0.0532,58.47365,58.32466,0,2,win
28606,28606,1672996500,1.05137,1.0515,1.051,1.05101,2795,5,419250000,1.05346,1.05204,1.05204,1.05346,37.63729,-137.76901,-0.0002075,-0.0001798,10.63449,26.33078,28.85281,36.1736,0.16078,32.95886,-0.08176,41.42083,57.1572,0,2,loss
28610,28610,1672997700,1.05172,1.05178,1.05109,1.05116,2816,6,422400000,1.05337,1.05194,1.05194,1.05337,42.55342,-79.55597,-0.0002033,-0.0001969,19.20599,18.94579,22.91077,36.13049,0.11507,42.60311,-0.07225,63.05305,51.80824,1,2,loss
28626,28626,1673002500,1.05189,1.05195,1.05163,1.05178,2777,5,416550000,1.05317,1.05199,1.05199,1.05317,48.24643,-18.51009,5.35e-05,6.7e-05,16.16822,21.82038,12.48672,36.12678,0.44031,41.92871,0.05613,37.83302,50.66403,1,2,win
28644,28644,1673007900,1.05062,1.05069,1.05024,1.05037,2768,5,415200000,1.05282,1.05146,1.05146,1.05282,38.53632,-118.60371,-0.0002532,-0.0002323,11.29553,26.73268,25.99029,50.32424,0.23253,38.03318,-0.03046,52.23214,75.09065,0,2,loss
