,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,EMA_200,EMA_50,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,cross,result
1167,1167,1661456400,0.99585,0.99624,0.99583,0.99624,2106,8,631800000,0.99776,0.99689,0.99689,0.99776,47.69164,-17.87368,-0.000399,-0.0004307,14.48094,13.59434,29.24912,49.24764,0.498,51.87877,-0.04013,94.01574,90.15813,0,1,win
1189,1189,1661463000,0.99685,0.9973,0.99685,0.9973,1747,8,524100000,0.99756,0.99683,0.99683,0.99756,58.50567,87.24345,0.0001018,7.58e-05,22.00263,9.91596,22.54754,57.33154,0.68022,57.4157,0.02608,56.01536,46.37133,0,1,loss
1196,1196,1661465100,0.99699,0.99716,0.99684,0.99696,1505,8,451500000,0.99751,0.99683,0.99683,0.99751,53.28112,34.28443,6.52e-05,6.39e-05,23.4021,11.84666,20.75118,42.93499,0.54047,54.02283,0.06323,59.55271,47.66304,0,1,loss
1237,1237,1661477400,0.99741,0.99757,0.99741,0.99756,693,23,207900000,0.99748,0.9973,0.9973,0.99748,58.30163,173.96638,3.93e-05,3.89e-05,19.15238,20.09822,29.91893,34.33223,0.90604,57.08327,0.00902,46.52291,32.27885,0,1,loss
1263,1263,1661485200,0.99654,0.99708,0.99649,0.9968,1031,19,309300000,0.99734,0.99698,0.99698,0.99734,49.07864,13.01427,-0.0001799,-0.0001887,29.12543,23.22889,28.91395,52.14204,0.53714,48.29842,-0.02608,88.83979,73.96545,0,1,loss
1327,1327,1661504400,0.99592,0.99625,0.99576,0.99618,2002,8,600600000,0.99699,0.99653,0.99653,0.99699,45.03004,-59.60431,-0.0001869,-0.0001886,10.59579,21.94396,39.83774,36.74192,0.43008,47.95999,0.0,69.78146,63.93422,1,1,loss
1344,1344,1661509500,0.99578,0.99716,0.99576,0.99686,2538,8,761400000,0.99683,0.99623,0.99623,0.99683,62.37355,102.00261,-0.0001312,-0.0001986,26.67923,16.99136,21.95253,51.67057,0.93204,61.48116,0.04717,68.04358,55.28411,0,1,win
1378,1378,1661519700,1.00005,1.00142,1.00005,1.0014,2378,8,713400000,0.99741,0.99845,0.99845,0.99741,74.19215,130.11799,0.0007992,0.0007982,28.09751,11.68216,49.7303,58.54241,0.79002,69.05536,0.1911,23.16324,15.86932,0,1,loss
1403,1403,1661527200,1.0005,1.00077,1.00023,1.0007,2397,8,719100000,0.9981,0.99968,0.99968,0.9981,56.8644,23.3979,1.46e-05,1.4e-06,26.17337,22.81804,24.89922,37.56853,0.6061,50.88859,-0.00699,92.61598,77.93731,0,1,win
1405,1405,1661527800,0.99989,1.00214,0.99981,1.00167,2938,8,881400000,0.99815,0.99977,0.99977,0.99815,62.26686,105.23936,0.0001178,2.34e-05,26.81219,20.91212,20.70734,38.9871,0.88217,52.12674,0.16299,85.6837,86.65436,0,1,win
1424,1424,1661533500,1.0033,1.00796,1.0027,1.0078,2949,18,884700000,0.99927,1.00249,1.00249,0.99927,65.90714,73.4446,0.0014133,0.0013509,18.97462,16.79825,35.96076,64.46364,0.79876,60.14476,0.41949,33.7209,41.4577,0,1,win
1449,1449,1661541000,0.99962,1.00024,0.99962,1.00015,2587,8,776100000,0.99975,1.00159,1.00159,0.99975,44.05736,-39.88069,-0.0009117,-0.0009298,27.24114,19.19086,24.23154,35.01571,0.45639,45.89215,0.05702,54.72302,55.28721,0,1,loss
1451,1451,1661541600,0.99914,0.99956,0.99906,0.99929,2514,8,754200000,0.99974,1.00141,1.00141,0.99974,40.58902,-75.77823,-0.0009295,-0.0009304,20.46112,20.79873,18.51928,35.61058,0.41385,45.33511,-0.01501,53.82642,54.25898,1,1,loss
1468,1468,1661546700,0.99627,0.9966,0.99626,0.99655,2107,8,632100000,0.99935,0.99928,0.99928,0.99935,35.81956,-79.55331,-0.0011501,-0.001172,15.5955,26.10721,53.39703,30.00289,0.33647,43.29249,-0.14629,44.34887,22.81411,1,1,loss
1543,1543,1661742000,0.99351,0.99444,0.99349,0.99396,2084,19,625200000,0.99736,0.99521,0.99521,0.99736,36.34618,-46.01359,-0.0005207,-0.0005323,19.85503,25.88022,43.79962,30.46179,0.39541,31.81628,-0.07239,60.69919,51.13654,0,1,loss
1555,1555,1661745600,0.99293,0.99322,0.99283,0.99317,2081,19,624300000,0.99692,0.99453,0.99453,0.99692,35.65576,-139.72603,-0.0004253,-0.0004254,12.67905,24.04667,26.45716,37.18015,0.34876,33.31111,-0.07948,51.71767,51.10813,1,1,loss
1564,1564,1661748300,0.99268,0.99303,0.99226,0.99297,2040,19,612000000,0.99657,0.99401,0.99401,0.99657,44.88635,-71.45161,-0.0004171,-0.0004226,14.83502,20.49628,24.16963,34.86833,0.39911,42.05018,-0.01913,58.34033,40.84962,1,1,loss
1588,1588,1661755500,0.99238,0.99246,0.99231,0.99236,1384,19,415200000,0.99573,0.99315,0.99315,0.99573,41.62186,-81.34343,-0.0002104,-0.0002133,10.63802,15.22143,25.20247,48.08297,0.24413,38.64501,-0.02116,38.50039,29.61865,1,1,loss
1607,1607,1661761200,0.99173,0.99175,0.99155,0.99165,1660,19,498000000,0.99507,0.99244,0.99244,0.99507,40.61059,-51.74981,-0.0002765,-0.0002875,19.10047,19.25215,29.11452,29.03236,0.35657,45.24299,-0.04536,68.13636,41.3844,0,1,win
1651,1651,1661774400,0.99377,0.99434,0.99373,0.99395,2379,8,713700000,0.99446,0.99324,0.99324,0.99446,56.42359,57.47096,-3.26e-05,-6.75e-05,30.97023,13.19992,34.74084,57.16415,0.6581,54.39135,0.01811,84.70299,65.46972,0,1,win
1686,1686,1661784900,0.99959,0.99978,0.99918,0.99969,2568,8,770400000,0.99531,0.99657,0.99657,0.99531,70.24284,149.88132,0.0007105,0.0006823,31.48428,12.93354,31.51722,57.33439,0.71342,65.51035,0.1282,71.60943,50.99887,0,1,loss
1691,1691,1661786400,0.99861,1.00075,0.99861,1.00064,2663,8,798900000,0.9955,0.99704,0.99704,0.9955,69.84433,163.50533,0.0007279,0.0006828,28.37426,17.7302,23.95201,64.1836,0.99318,59.40599,0.34497,56.86187,49.84076,0,1,win
1714,1714,1661793300,1.00163,1.00267,1.00146,1.00211,2801,8,840300000,0.99665,0.99951,0.99951,0.99665,63.58963,127.76932,0.0006368,0.0006163,28.35122,11.21826,27.70991,64.14092,0.7381,61.06494,0.2511,93.179,92.6601,0,1,loss
1732,1732,1661798700,0.9993,0.99971,0.99925,0.99962,2365,8,709500000,0.99713,0.99948,0.99948,0.99713,49.08519,-19.07672,-0.0002781,-0.0003015,18.90586,16.31706,23.39123,42.3053,0.47003,52.43665,0.06607,86.78187,72.28815,0,1,win
1781,1781,1661813400,0.99945,0.99969,0.99919,0.9995,1675,8,502500000,0.99829,0.99989,0.99989,0.99829,43.38506,-42.74322,-0.00024,-0.0002462,17.77285,16.24033,25.79927,54.35333,0.44987,48.34988,-0.001,69.18691,57.41714,0,1,win
1825,1825,1661826600,0.99997,1.00015,0.99995,1.00007,476,23,142800000,0.99882,0.99983,0.99983,0.99882,57.71637,116.4472,3.98e-05,3.74e-05,23.6997,13.85521,24.72041,49.58928,0.71434,56.12633,0.003,62.19871,40.5615,0,1,win
1847,1847,1661833200,1.00077,1.00097,1.00063,1.00078,1441,19,432300000,0.99915,1.00021,1.00021,0.99915,58.26295,73.53228,9.47e-05,8.95e-05,22.85534,13.50145,19.77758,60.04272,0.64595,57.87916,0.04599,58.13368,36.60118,0,1,loss
1865,1865,1661838600,0.99892,0.99912,0.99882,0.99895,1431,19,429300000,0.99913,0.99958,0.99958,0.99913,42.92619,-26.91192,-0.0004018,-0.0004134,22.6707,18.09175,44.97907,41.64988,0.41884,45.04691,-0.03202,78.50925,53.86616,0,1,win
1899,1899,1661848800,1.00016,1.00049,1.00016,1.00046,1436,8,430800000,0.99932,0.9998,0.9998,0.99932,62.22139,104.20238,0.0001303,0.0001224,32.05385,14.94912,24.84312,47.69586,0.69551,59.89221,0.038,57.99604,36.07345,0,1,loss
1921,1921,1661855400,0.99955,1.00002,0.99941,0.99981,2545,8,763500000,0.99938,0.99965,0.99965,0.99938,53.14012,29.18856,-0.0001593,-0.0001726,26.86866,13.36612,19.76543,29.19387,0.61461,56.769,0.004,75.45003,50.5209,0,1,win
1942,1942,1661861700,1.00354,1.0036,1.00312,1.00358,2233,8,669900000,1.00001,1.00141,1.00141,1.00001,63.51329,187.96726,0.0006769,0.0006707,19.55909,9.02858,28.62145,56.65675,0.61843,58.98863,0.09775,30.20684,30.86136,0,1,win
1956,1956,1661865900,1.0045,1.00483,1.00447,1.00481,2007,8,602100000,1.00052,1.00249,1.00249,1.00052,67.43945,127.40094,0.0005713,0.0005605,26.31836,13.48361,28.27369,62.97877,0.84343,65.94772,0.05377,74.51382,59.72063,1,1,loss
1977,1977,1661872200,1.00299,1.00355,1.00288,1.00336,2426,8,727800000,1.00099,1.00276,1.00276,1.00099,53.48042,36.82157,-0.0001339,-0.0001371,22.5414,13.30494,23.38793,44.49486,0.62199,62.82953,-0.06275,69.86123,52.17726,0,1,loss
1989,1989,1661875800,1.00233,1.00333,1.00233,1.00294,2726,8,817800000,1.0011,1.00244,1.00244,1.0011,54.4992,84.18097,-0.0002823,-0.0003461,23.39307,13.15299,29.73069,50.21147,0.70621,56.35256,-0.04186,72.29914,46.37622,0,1,win
2013,2013,1661883000,1.00069,1.00076,0.99934,1.0001,2855,8,856500000,1.00106,1.00134,1.00134,1.00106,45.9238,-32.32156,-0.0007001,-0.0007347,20.56071,18.6445,34.48489,35.63049,0.41784,50.53515,-0.08991,75.41548,52.20124,0,1,win
2050,2050,1661894100,1.00193,1.00239,1.00188,1.00228,2237,8,671100000,1.00138,1.00189,1.00189,1.00138,54.10364,55.29438,2.81e-05,2.35e-05,23.77951,19.33019,13.80165,36.3806,0.71007,54.85815,0.03194,76.11228,69.21318,0,1,loss
2059,2059,1661896800,1.00208,1.00276,1.002,1.00258,2627,8,788100000,1.00146,1.002,1.002,1.00146,56.77402,97.25228,7.55e-05,6.98e-05,29.12595,25.97711,17.46869,51.43135,0.82715,55.7233,0.05888,44.90223,35.56401,1,1,loss
2090,2090,1661906100,1.00151,1.00151,1.00147,1.00147,54,23,16200000,1.00155,1.00181,1.00181,1.00155,42.25883,-48.32215,-0.0001555,-0.0001599,22.66676,17.66474,28.37185,6.50395,0.3523,39.45604,-0.03993,46.86152,44.74476,1,1,win
2150,2150,1661924100,1.00218,1.00287,1.00214,1.00287,1875,19,562500000,1.00188,1.0023,1.0023,1.00188,61.60575,43.67689,-6.84e-05,-0.0001013,25.13538,11.79993,32.13685,61.68517,0.72885,52.82333,0.03292,77.90923,64.18105,0,1,loss
2216,2216,1661943900,1.00083,1.0018,1.00072,1.00166,2653,8,795900000,1.00222,1.00214,1.00214,1.00222,50.08925,-0.21869,-0.000602,-0.0006366,18.12106,21.77461,50.81328,29.09484,0.55092,44.72431,0.01098,71.38908,46.05685,0,1,loss
2232,2232,1661948700,0.99899,0.99906,0.99835,0.99878,2403,8,720900000,1.00183,1.00089,1.00089,1.00183,39.78796,-69.48506,-0.0007693,-0.0007709,10.307,27.07523,43.50722,22.32431,0.29172,38.50651,-0.24769,64.09407,52.75065,1,1,loss
2239,2239,1661950800,0.99798,0.99874,0.99749,0.99847,2689,8,806700000,1.00161,1.0003,1.0003,1.00161,41.64463,-80.46446,-0.000708,-0.0007245,15.07725,18.57599,30.58606,57.45432,0.41127,50.05606,-0.03004,65.92236,61.2548,1,1,loss
2271,2271,1661960400,0.99977,1.00039,0.99962,1.00027,2813,8,843900000,1.00091,0.99952,0.99952,1.00091,57.29723,86.68111,0.0002379,0.0002119,23.73139,23.17175,14.56863,50.7245,0.70406,53.4679,0.11911,34.64111,16.27704,1,1,win
2289,2289,1661965800,1.00107,1.00206,1.001,1.00179,2890,8,867000000,1.00088,1.00015,1.00015,1.00088,61.10185,146.18133,0.0003412,0.000316,29.39481,18.85666,14.50779,50.20971,0.86099,57.06603,0.07392,41.60512,27.25558,0,1,win
2336,2336,1661979900,1.00454,1.00549,1.00446,1.00547,2551,8,765300000,1.00247,1.0043,1.0043,1.00247,57.49513,35.36911,-0.000119,-0.000126,25.0129,18.90078,31.2622,58.30834,0.67951,52.91066,0.02686,87.95717,70.15799,0,1,loss
2347,2347,1661983200,1.00443,1.00509,1.00401,1.00507,2524,8,757200000,1.00274,1.00454,1.00454,1.00274,52.1615,3.04364,1.6e-06,-3.3e-06,13.03194,27.91578,24.2309,51.07493,0.62512,47.54638,0.05276,45.47612,56.13566,1,1,loss
2362,2362,1661987700,1.00475,1.00489,1.00462,1.00487,1171,8,351300000,1.00301,1.00461,1.00461,1.00301,51.71814,12.19014,-5.67e-05,-6.89e-05,13.2946,11.94653,23.59405,33.91162,0.58406,54.04058,-0.02686,73.74018,55.56452,0,1,loss
2378,2378,1661992500,1.00506,1.00509,1.00503,1.00507,96,23,28800000,1.00331,1.0048,1.0048,1.00331,53.44188,45.07338,3.5e-05,3.46e-05,14.68548,9.69294,19.08557,66.33957,0.62679,57.96547,-0.00696,64.34231,53.07727,0,1,loss
2383,2383,1661994000,1.00496,1.0053,1.00496,1.00525,657,23,197100000,1.00339,1.00484,1.00484,1.00339,57.58263,95.19071,5.21e-05,3.81e-05,22.76907,14.52787,17.91486,72.01111,0.76611,59.50601,0.01592,73.45469,67.11021,0,1,loss
2419,2419,1662004800,1.00224,1.00272,1.00224,1.00271,2219,19,665700000,1.00349,1.00374,1.00374,1.00349,40.15925,-44.88367,-0.0005923,-0.0006046,18.70501,19.16997,46.83854,35.66113,0.44406,43.88969,-0.04386,77.19948,59.83208,0,1,loss
2448,2448,1662013500,1.00217,1.00243,1.00216,1.00242,1485,19,445500000,1.00322,1.00282,1.00282,1.00322,48.4516,-30.71161,-0.0001387,-0.0001539,26.37355,18.3628,13.93153,45.67769,0.51805,54.82831,-0.02194,42.44319,32.3326,1,1,loss
2464,2464,1662018300,1.0011,1.00156,1.0011,1.00148,1499,19,449700000,1.00296,1.00216,1.00216,1.00296,45.25736,-41.32027,-0.0003112,-0.0003187,15.29052,21.48379,27.07383,39.53491,0.43864,43.09731,0.00799,74.55856,45.63631,0,1,win
2539,2539,1662040800,1.00181,1.00218,1.00138,1.00194,2432,8,729600000,1.00259,1.00226,1.00226,1.00259,47.87441,-20.70654,-0.000321,-0.0003349,21.03581,21.4865,25.70098,28.52051,0.48015,46.27516,-0.05187,85.25597,77.1652,0,1,loss
2588,2588,1662055500,0.99377,0.99485,0.99373,0.99436,2913,8,873900000,1.00066,0.99727,0.99727,1.00066,43.0297,-27.424,-0.0014522,-0.001562,20.29023,17.97379,36.24182,42.91656,0.44485,50.48035,0.0634,95.50595,83.5277,0,1,loss
2615,2615,1662063600,0.99444,0.99493,0.99442,0.99486,2311,8,693300000,0.9992,0.99545,0.99545,0.9992,52.08474,8.54132,-0.0001645,-0.0001945,25.31665,18.30358,33.04168,56.76093,0.54343,51.36369,-0.06329,51.63104,39.34797,1,1,win
2656,2656,1662075900,0.99448,0.99463,0.99439,0.99459,713,23,213900000,0.99775,0.9949,0.9949,0.99775,48.38087,-23.42606,-0.0001451,-0.0001544,19.63486,10.23041,24.34459,39.989,0.48797,42.29477,0.02816,71.03049,55.07858,0,1,win
2684,2684,1662084300,0.99435,0.99457,0.99435,0.99452,751,23,225300000,0.99695,0.99462,0.99462,0.99695,50.64054,1.32013,-2.67e-05,-3.22e-05,20.88156,22.57308,17.90064,50.38076,0.59977,52.1333,-0.00201,28.44135,32.79222,0,1,win
2707,2707,1662091200,0.99554,0.99588,0.9955,0.99569,1949,19,584700000,0.99659,0.995,0.995,0.99659,64.0209,114.5672,0.0002229,0.0002145,23.53043,11.44842,31.68597,58.38402,0.72957,67.29081,0.05829,40.3683,26.03732,0,1,win
2710,2710,1662092100,0.99544,0.99582,0.99535,0.99578,1937,19,581100000,0.99656,0.99507,0.99507,0.99656,62.24578,94.02466,0.0002258,0.0002194,17.30325,13.39536,26.55646,64.85354,0.70296,65.57396,0.04019,37.44135,42.18535,0,1,win
2712,2712,1662092700,0.9956,0.99578,0.99552,0.99578,1619,19,485700000,0.99654,0.99512,0.99512,0.99654,60.68688,101.7194,0.0002221,0.0002195,12.99667,13.65114,21.74533,72.62788,0.67054,62.50662,0.00402,33.46518,32.14395,0,1,win
2714,2714,1662093300,0.99571,0.99616,0.99567,0.99586,1798,19,539400000,0.99653,0.99517,0.99517,0.99653,61.56999,167.98256,0.0002241,0.0002202,20.45038,10.25353,21.54362,65.20342,0.68724,60.99027,0.05325,45.03679,35.50286,0,1,win
2728,2728,1662097500,0.99582,0.99613,0.99578,0.99612,1628,19,488400000,0.99642,0.9954,0.9954,0.99642,62.65706,177.13198,0.0001386,0.0001205,21.96116,5.81846,30.54437,52.55184,1.0017,56.31943,0.04821,81.41871,70.37227,0,1,win
2741,2741,1662101400,0.99591,0.99612,0.99591,0.9961,1144,19,343200000,0.99635,0.99559,0.99559,0.99635,59.33016,147.0648,0.0001021,9.98e-05,21.18305,6.62083,29.79688,56.8283,0.90149,56.40523,0.01506,35.6657,27.39381,0,1,win
2754,2754,1662105300,0.99644,0.99665,0.99621,0.99656,2034,19,610200000,0.99634,0.99585,0.99585,0.99634,63.10052,153.43491,0.0001456,0.0001331,22.11601,13.58673,29.2041,58.32203,0.95264,63.41208,0.04618,57.75995,35.04151,0,1,win
2767,2767,1662109200,0.99707,0.99736,0.99675,0.99731,2223,8,666900000,0.99642,0.99634,0.99634,0.99642,64.15256,69.94067,0.0002926,0.0002864,19.2145,13.95613,34.84814,57.89482,0.77262,55.64601,0.03912,37.21724,43.19922,1,1,win
2776,2776,1662111900,0.99727,0.99776,0.99696,0.99765,2270,8,681000000,0.99646,0.99651,0.99651,0.99646,64.08281,170.71169,0.0001754,0.000161,20.68359,9.2254,24.75278,37.9553,0.85166,54.69015,0.06319,57.907,37.36892,0,1,win
2809,2809,1662121800,0.99801,0.99866,0.99799,0.99864,2114,8,634200000,0.99693,0.99765,0.99765,0.99693,59.29032,64.88425,-1.67e-05,-3.22e-05,30.44782,14.28827,34.5303,49.06865,0.73635,59.99706,0.07215,89.18739,69.44741,0,1,win
2837,2837,1662130200,0.99978,1.00035,0.99954,1.00023,2460,8,738000000,0.9976,0.99896,0.99896,0.9976,61.59485,66.68958,6.42e-05,6.1e-05,24.44565,14.21812,29.03762,49.43105,0.69327,50.16551,0.026,80.49317,59.99546,0,1,loss
2840,2840,1662131100,0.99936,1.00012,0.99933,0.99972,2380,8,714000000,0.99765,0.99901,0.99901,0.99765,54.20264,60.22808,6.18e-05,5.32e-05,27.39,14.76362,23.70452,42.25932,0.62913,52.73826,0.02802,50.82447,63.84257,0,1,win
2844,2844,1662132300,0.99939,1.00107,0.99937,1.00012,6060,8,1818000000,0.99772,0.99908,0.99908,0.99772,57.8452,155.10155,8.85e-05,5.17e-05,33.45111,19.15521,20.29905,60.35172,0.79236,62.57161,0.16224,59.08929,51.45222,0,1,win
2870,2870,1662140100,1.00084,1.00107,1.00062,1.00063,2762,8,828600000,0.99833,0.99989,0.99989,0.99833,54.1018,64.09048,8.96e-05,6.7e-05,20.69844,13.60604,16.06175,43.01474,0.60797,56.49861,0.04699,84.42009,55.9792,0,1,win
2909,2909,1662151800,0.99591,0.99605,0.99564,0.99594,2423,8,726900000,0.99864,0.99868,0.99868,0.99864,33.80622,-59.55068,-0.0013409,-0.0013724,17.43137,17.20962,38.50461,56.51325,0.42826,47.42512,-0.10632,92.88572,81.41668,0,1,loss
2935,2935,1662159600,0.99523,0.99569,0.99514,0.99539,2137,8,641100000,0.99799,0.99677,0.99677,0.99799,42.64086,-45.96187,-0.0005047,-0.0005184,20.92057,22.0767,40.52852,42.56462,0.3569,41.32729,-0.12943,55.22413,32.88336,0,1,loss
2965,2965,1662341400,0.99076,0.99226,0.99076,0.99202,1554,18,466200000,0.99675,0.99399,0.99399,0.99675,44.72471,-55.78683,-0.0009486,-0.0009595,25.08665,21.39348,13.10439,58.69657,0.47476,50.76068,-0.05743,77.28764,58.28348,0,1,loss
2983,2983,1662346800,0.99067,0.99238,0.99067,0.99212,2278,19,683400000,0.99593,0.99281,0.99281,0.99593,51.74193,-1.37061,-0.0003793,-0.0004362,18.75269,27.30825,25.00056,46.32198,0.68523,51.23985,-0.03527,36.57093,14.67253,0,1,loss
3019,3019,1662357600,0.99128,0.99136,0.99099,0.99115,1776,19,532800000,0.99458,0.9917,0.9917,0.99458,48.33373,-12.16775,-0.0002553,-0.0002799,24.31273,12.77746,31.95417,40.91086,0.45893,48.9433,-0.06453,86.92707,71.37747,0,1,loss
3055,3055,1662368400,0.98839,0.98884,0.98773,0.98882,2686,8,805800000,0.9932,0.99013,0.99013,0.9932,42.12458,-55.84135,-0.0006309,-0.0006675,13.6011,24.29655,38.56918,46.89822,0.42745,42.95443,0.01416,76.06228,59.14716,1,1,win
3081,3081,1662376200,0.99127,0.99241,0.99118,0.992,2562,8,768600000,0.99261,0.99055,0.99055,0.99261,60.95546,94.09319,0.000469,0.0004392,25.89789,18.89364,26.47552,57.68142,0.73934,56.66063,0.21214,29.1113,23.17948,0,1,loss
3099,3099,1662381600,0.99215,0.99232,0.99191,0.9922,2177,8,653100000,0.99245,0.9911,0.9911,0.99245,60.73884,92.74741,0.0002488,0.0002307,22.14528,15.64716,18.58596,56.93567,0.71569,53.86976,0.14029,82.27244,58.38043,1,1,win
3135,3135,1662392400,0.99201,0.99224,0.99164,0.99219,2313,8,693900000,0.99241,0.99193,0.99193,0.99241,52.64691,45.72456,-0.0001184,-0.0001485,16.8648,13.49226,20.86868,63.26927,0.61083,54.3668,0.01411,90.45255,72.50346,0,1,win
3157,3157,1662399000,0.99268,0.99303,0.99252,0.99273,2281,8,684300000,0.99244,0.99229,0.99229,0.99244,56.67235,113.70079,0.0001092,0.000103,17.7338,9.51096,15.03146,62.60223,0.59306,57.00208,0.02217,72.6469,66.55954,1,1,loss
3173,3173,1662403800,0.99219,0.9928,0.99217,0.9928,1619,8,485700000,0.99242,0.99229,0.99229,0.99242,59.48766,38.88834,-5.83e-05,-7.04e-05,27.57085,13.72429,25.45177,49.49012,0.77353,57.42589,0.02418,43.31545,23.8475,1,1,loss
3192,3192,1662409500,0.993,0.99321,0.993,0.99313,420,8,126000000,0.99251,0.99266,0.99266,0.99251,59.70313,129.18288,0.0001466,0.0001446,29.81687,11.00467,26.63152,46.97799,0.60605,60.82324,0.01813,34.95481,44.17095,0,1,loss
3200,3200,1662411900,0.9933,0.99355,0.99329,0.99338,902,8,270600000,0.99256,0.99278,0.99278,0.99256,64.77068,250.32669,0.0001337,0.000127,29.22319,13.80917,25.85241,57.66118,0.80259,61.48271,0.04129,72.10899,38.77565,0,1,loss
3242,3242,1662424500,0.99249,0.9927,0.99247,0.99267,320,65,96000000,0.99264,0.99271,0.99271,0.99264,51.05109,-7.51954,-0.0001264,-0.0001314,20.83863,9.17455,25.34073,48.69187,0.54453,54.8832,-0.01712,84.85659,73.70687,1,1,win
3266,3266,1662431700,0.99417,0.99477,0.99413,0.99473,1317,23,395100000,0.99291,0.99353,0.99353,0.99291,65.37139,120.02829,0.0003403,0.0003384,25.20718,5.79984,40.14381,37.97022,0.64743,52.83233,0.04526,29.62411,24.77683,0,1,win
3323,3323,1662448800,0.99466,0.99507,0.99462,0.99505,1615,19,484500000,0.99406,0.99515,0.99515,0.99406,49.24733,-20.02635,-0.0002519,-0.0002742,23.86403,19.26972,29.75138,56.19745,0.50443,52.9789,-0.03416,89.33737,76.11717,0,1,win
3332,3332,1662451500,0.99447,0.99479,0.99438,0.99478,2133,19,639900000,0.99413,0.99506,0.99506,0.99413,46.06066,-32.20568,-0.0001597,-0.0001659,14.88955,18.22724,20.96741,38.62477,0.50944,46.39506,0.01307,42.70276,45.27687,1,1,win
3351,3351,1662457200,0.99559,0.99618,0.9955,0.99615,2205,8,661500000,0.99439,0.99538,0.99538,0.99439,59.96983,70.35588,0.0001555,0.0001469,19.6373,17.61,17.15266,41.01876,0.72604,47.2357,-0.00402,37.27652,33.7097,1,1,win
3387,3387,1662468000,0.99529,0.99547,0.99479,0.99507,2458,8,737400000,0.99488,0.99561,0.99561,0.99488,46.79716,-8.94145,-0.0004365,-0.0004641,21.76517,16.05965,28.51958,49.72606,0.48522,45.04501,-0.05625,85.38789,74.28662,0,1,loss
3406,3406,1662473700,0.99323,0.99369,0.99322,0.99338,2487,8,746100000,0.9947,0.9946,0.9946,0.9947,43.80046,-37.76157,-0.0006043,-0.0006165,21.70113,14.97658,28.14904,48.92491,0.36451,55.85651,-0.02214,47.08336,38.50942,1,1,loss
3415,3415,1662476400,0.99232,0.99267,0.99212,0.99219,2715,8,814500000,0.9945,0.99392,0.99392,0.9945,38.32289,-75.26279,-0.0006292,-0.0006341,17.05691,19.98453,29.19,42.13576,0.38242,41.68123,-0.09063,33.3159,21.81139,1,1,loss
3443,3443,1662484800,0.98859,0.9895,0.98828,0.98949,2935,8,880500000,0.9934,0.99106,0.99106,0.9934,47.36049,-15.63524,-0.0009042,-0.0010077,23.68263,19.20875,31.23116,57.04649,0.53371,47.19486,-0.02122,97.9832,83.84131,1,1,win
3465,3465,1662491400,0.99057,0.99141,0.99057,0.99125,2659,8,797700000,0.9929,0.99097,0.99097,0.9929,54.33726,23.54982,0.0002423,0.0002406,15.87401,15.14808,11.94176,49.74265,0.56328,58.71407,-0.03328,16.78077,16.33208,0,1,loss
3491,3491,1662499200,0.99038,0.99046,0.99019,0.99029,2247,8,674100000,0.99234,0.99059,0.99059,0.99234,48.68271,-11.99056,-0.0001465,-0.0001499,11.75654,15.23626,29.26066,36.32252,0.45784,43.67247,-0.03735,89.16799,60.26263,0,1,loss
3493,3493,1662499800,0.99,0.99033,0.98993,0.99019,2433,8,729900000,0.99229,0.99055,0.99055,0.99229,47.77953,-40.0,-0.0001427,-0.0001491,8.83046,18.92651,30.75605,28.70423,0.44452,44.29746,-0.02019,67.86554,77.05878,0,1,loss
3521,3521,1662508200,0.99017,0.9903,0.9901,0.9903,551,23,165300000,0.99182,0.9904,0.9904,0.99182,50.26355,-12.41588,-6.37e-05,-6.88e-05,20.11141,10.44103,16.63836,47.3967,0.54551,47.94487,0.01818,57.86552,54.16025,1,1,loss
3536,3536,1662512700,0.99028,0.99037,0.99028,0.99036,242,18,72600000,0.99161,0.99037,0.99037,0.99161,51.54951,37.83747,-4.3e-06,-6.3e-06,15.70757,13.51574,18.17814,72.43188,0.60505,55.21707,-0.01111,26.9677,16.29844,1,1,loss
3555,3555,1662518400,0.98943,0.98984,0.98942,0.98975,1278,23,383400000,0.99128,0.98997,0.98997,0.99128,50.15294,-8.92703,-0.0002281,-0.0002421,28.91931,22.42209,39.41686,35.7221,0.51212,51.18692,-0.02121,76.3499,61.32777,0,1,loss
3575,3575,1662524400,0.98867,0.98922,0.98863,0.98901,2122,19,636600000,0.99087,0.98941,0.98941,0.99087,48.87885,-15.45907,-0.0002657,-0.0002779,27.5277,16.18075,18.20228,49.6185,0.48276,54.5121,0.04248,61.33153,40.44932,0,1,loss
3588,3588,1662528300,0.98836,0.98884,0.98829,0.9888,2087,19,626100000,0.99058,0.98904,0.98904,0.99058,51.17008,15.01048,-0.0002047,-0.0002316,20.62182,21.19598,21.77997,54.81195,0.61516,51.6,-0.0182,76.58946,50.82563,1,1,loss
3605,3605,1662533400,0.9882,0.98849,0.98789,0.98843,2060,19,618000000,0.99024,0.98869,0.98869,0.99024,50.40221,-21.05832,-0.0001674,-0.0001781,18.84699,19.4679,37.49487,27.95233,0.52187,46.35763,-0.02326,61.86218,34.42064,1,1,win
